type,id,attributes.adjustment_interval_count,attributes.adjustment_is_excluded_from_discounts,attributes.adjustment_renewal_rate,attributes.adjustment_renewal_rate_incl_tax,attributes.billing_cycles.0.id,attributes.billing_cycles.0.end_datetime,attributes.billing_cycles.0.start_datetime,attributes.billing_type,attributes.calculated_end_datetime,attributes.calculated_start_datetime,attributes.cancellation_datetime,attributes.cancellation_reason,attributes.commitment_length,attributes.end_date,attributes.freeze_datetime,attributes.freeze_reactivation_datetime,attributes.guest_usage_interval_limit,attributes.is_intro_offer,attributes.last_interval_remaining_guest_usage_count,attributes.last_interval_remaining_usage_count,attributes.membership_name,attributes.next_charge_date,attributes.next_charge_date_display,attributes.interval_start_date_display,attributes.payment_interval,attributes.payment_interval_end_date,attributes.payment_interval_length,attributes.payment_interval_start_date,attributes.purchase_date,attributes.remaining_renewal_count,attributes.renewal_count,attributes.renewal_currency,attributes.renewal_limit,attributes.renewal_rate,attributes.renewal_rate_incl_tax,attributes.scheduled_end_datetime,attributes.scheduled_start_datetime,attributes.should_display_price_include_tax,attributes.start_date,attributes.status,attributes.usage_interval_limit,relationships.current_membership_transaction.data.type,relationships.current_membership_transaction.data.id,relationships.membership.data.type,relationships.membership.data.id,relationships.membership_freeze.data,relationships.events.data.0.type,relationships.events.data.0.id,relationships.membership_product.data.type,relationships.membership_product.data.id,relationships.purchase_location.data.type,relationships.purchase_location.data.id,relationships.user.data.type,relationships.user.data.id
membership_instances,3723,,,,,82654,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80586,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78342,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76332,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74577,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72902,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70875,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68909,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66931,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65416,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63709,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62088,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60487,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58879,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57339,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55748,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53999,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52382,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50856,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49371,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47985,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46392,"2024-03-08 07:59:59+00:00","2024-03-01 02:22:31.379530+00:00",bill_on_purchase,,2024-02-29T08:00:00Z,,,0,,,,0,,,3,"Lakewood/Orange | Gold Package - 3x a Week - 6 Month Contract (Grand Opening)",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-03-01T02:22:30.379530Z,,22,USD,,35.00,35.00,,,,2024-02-29T08:00:00Z,active,3,membership_transactions,82654,memberships,2985,,membership_instance_events,11066,membership_instance_events,10155,membership_instance_events,9047,membership_instance_events,8948,membership_instance_events,8198,membership_instance_events,7488,membership_instance_events,7096,membership_instance_events,6300,membership_instance_events,5430,membership_instance_events,4518,membership_instance_events,3805,membership_instance_events,3103,membership_instance_events,2087,membership_instance_events,2086,child_product_memberships,15721,locations,48750,users,40016
membership_instances,3722,,,,,46335,"2024-03-18 06:59:59+00:00","2024-03-03 17:15:01+00:00",bill_on_purchase,2024-03-18T06:59:59Z,2024-03-03T08:00:00Z,,,,2024-03-18T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-18,2024-03-03,WK,2024-03-18T06:59:59Z,2,2024-03-03T17:15:00Z,2024-02-29T21:31:16.946136Z,0,1,USD,1,20.00,20.00,,,,2024-03-03T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2073,child_product_memberships,15556,locations,48717,users,40130
membership_instances,3721,,,,,82653,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80585,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78340,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76331,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74581,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72901,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70874,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68910,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66930,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65518,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63708,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62089,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60486,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58880,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57340,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55747,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53998,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52379,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50857,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49370,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47983,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46233,"2024-03-08 07:59:59+00:00","2024-02-29 08:00:01+00:00",bill_on_start,,2024-02-29T08:00:00Z,,,0,,,,0,,,,"Torrance | VIP Package - 6 Month Contract",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-02-29T04:25:35.305356Z,,22,USD,,45.00,45.00,,2024-02-29T08:00:00Z,,2024-02-29T08:00:00Z,active,,membership_transactions,82653,memberships,2918,,membership_instance_events,11065,membership_instance_events,10154,membership_instance_events,9046,membership_instance_events,8197,membership_instance_events,7489,membership_instance_events,7095,membership_instance_events,6299,membership_instance_events,5431,membership_instance_events,4517,membership_instance_events,3878,membership_instance_events,3846,membership_instance_events,3803,membership_instance_events,3102,membership_instance_events,2080,membership_instance_events,2079,membership_instance_events,2078,membership_instance_events,2072,child_product_memberships,15650,locations,48717,users,40090
membership_instances,3720,,,,,82655,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80584,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78341,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76330,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74580,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72899,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70873,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68908,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66932,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65415,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63707,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62087,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60484,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58877,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57338,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55746,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53997,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52378,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50855,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49369,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47982,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46220,"2024-03-08 07:59:59+00:00","2024-02-29 08:00:01+00:00",bill_on_start,,2024-02-29T08:00:00Z,,,0,,,,0,,,0,"Torrance | Gold Package - 3x a Week - 6 Month Contract",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-02-29T04:03:22.244970Z,,22,USD,,40.00,40.00,,2024-02-29T08:00:00Z,,2024-02-29T08:00:00Z,active,3,membership_transactions,82655,memberships,2919,,membership_instance_events,11067,membership_instance_events,10152,membership_instance_events,9043,membership_instance_events,8194,membership_instance_events,7485,membership_instance_events,7093,membership_instance_events,6298,membership_instance_events,5429,membership_instance_events,4519,membership_instance_events,3802,membership_instance_events,3101,membership_instance_events,2081,membership_instance_events,2077,membership_instance_events,2071,child_product_memberships,15635,locations,48717,users,40054
membership_instances,3719,,,,,46180,"2024-03-14 06:59:59+00:00","2024-02-29 02:15:01+00:00",bill_on_purchase,2024-03-14T06:59:59Z,2024-02-28T08:00:00Z,,,,2024-03-14T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-14,2024-02-28,WK,2024-03-14T06:59:59Z,2,2024-02-29T02:15:00Z,2024-02-29T00:47:06.292107Z,0,1,USD,1,20.00,20.00,,,,2024-02-28T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2070,child_product_memberships,15556,locations,48750,users,40127
membership_instances,3718,,,,,66172,"2024-06-28 06:59:59+00:00","2024-05-28 07:00:00+00:00",59232,"2024-05-28 06:59:59+00:00","2024-04-28 07:00:00+00:00",52377,"2024-04-28 06:59:59+00:00","2024-03-29 07:00:00+00:00",46169,"2024-03-29 06:59:59+00:00","2024-02-29 00:22:53.850659+00:00",bill_on_purchase,2024-06-28T06:59:59Z,2024-02-28T08:00:00Z,2024-05-29T16:22:58.213229Z,other,0,2024-06-28T06:59:59Z,,,,,,6,"Torrance | K2. Kids Club Membership - 6 Month Contract",,2024-06-28,2024-05-28,MO,2024-06-28T06:59:59Z,1,2024-05-28T06:59:59Z,2024-02-29T00:22:52.850659Z,0,4,USD,4,125.00,125.00,,,,2024-02-28T08:00:00Z,cancelled,8,,memberships,2922,,membership_instance_events,4306,membership_instance_events,4170,membership_instance_events,2069,child_product_memberships,15485,locations,48717,users,40126
membership_instances,3717,,,,,46138,"2024-03-14 06:59:59+00:00","2024-02-29 02:15:01+00:00",bill_on_purchase,2024-03-14T06:59:59Z,2024-02-28T08:00:00Z,,,,2024-03-14T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-14,2024-02-28,WK,2024-03-14T06:59:59Z,2,2024-02-29T02:15:00Z,2024-02-28T20:59:25.736971Z,0,1,USD,1,20.00,20.00,,,,2024-02-28T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2067,child_product_memberships,15556,locations,48750,users,39712
membership_instances,3716,,,,,46137,"2024-03-14 06:59:59+00:00","2024-02-29 02:15:01+00:00",bill_on_purchase,2024-03-14T06:59:59Z,2024-02-28T08:00:00Z,,,,2024-03-14T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-14,2024-02-28,WK,2024-03-14T06:59:59Z,2,2024-02-29T02:15:00Z,2024-02-28T20:58:34.156739Z,0,1,USD,1,20.00,20.00,,,,2024-02-28T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2066,child_product_memberships,15556,locations,48750,users,40124
membership_instances,3715,,,,,46136,"2024-04-04 06:59:59+00:00","2024-03-20 12:45:01+00:00",bill_on_purchase,2024-04-04T06:59:59Z,2024-03-20T07:00:00Z,,,,2024-04-04T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-04-04,2024-03-20,WK,2024-04-04T06:59:59Z,2,2024-03-20T12:45:00Z,2024-02-28T20:42:42.639510Z,0,1,USD,1,20.00,20.00,,,,2024-03-20T07:00:00Z,done,,,memberships,2951,,membership_instance_events,2064,child_product_memberships,15556,locations,48750,users,40119
membership_instances,3714,,,,,82652,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80583,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78339,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76329,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74578,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72898,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70872,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68907,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66929,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65414,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63706,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62086,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60485,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58878,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57337,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55745,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53996,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52380,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50854,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49368,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47984,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46008,"2024-03-08 07:59:59+00:00","2024-02-29 08:00:01+00:00",bill_on_start,,2024-02-29T08:00:00Z,,,0,,,,0,,,0,"Lakewood/Orange | Gold Package - 3x a Week - 6 Month Contract (Grand Opening)",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-02-28T03:14:37.496788Z,,22,USD,,35.00,35.00,,2024-02-29T08:00:00Z,,2024-02-29T08:00:00Z,active,3,membership_transactions,82652,memberships,2985,,membership_instance_events,11064,membership_instance_events,10618,membership_instance_events,10153,membership_instance_events,9045,membership_instance_events,8195,membership_instance_events,7486,membership_instance_events,7092,membership_instance_events,6296,membership_instance_events,5428,membership_instance_events,4786,membership_instance_events,4516,membership_instance_events,3801,membership_instance_events,3100,membership_instance_events,2075,membership_instance_events,2056,child_product_memberships,15721,locations,48750,users,40104
membership_instances,3713,,,,,82651,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80582,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78338,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76328,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74582,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72897,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70871,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68906,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66928,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65413,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63705,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62085,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60483,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58875,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57336,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55744,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",53995,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52375,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50853,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49366,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47981,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",45974,"2024-03-08 07:59:59+00:00","2024-02-29 08:00:01+00:00",bill_on_start,,2024-02-29T08:00:00Z,,,0,,,,0,,,2,"Lakewood/Orange | Club Package - 2x a Week - 6 Month Contract (Grand Opening)",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-02-28T01:01:45.936613Z,,22,USD,,30.00,30.00,,2024-02-29T08:00:00Z,,2024-02-29T08:00:00Z,active,2,membership_transactions,82651,memberships,2985,,membership_instance_events,11062,membership_instance_events,10151,membership_instance_events,9044,membership_instance_events,8192,membership_instance_events,7487,membership_instance_events,7091,membership_instance_events,6505,membership_instance_events,6297,membership_instance_events,5427,membership_instance_events,4515,membership_instance_events,3799,membership_instance_events,3099,membership_instance_events,2074,membership_instance_events,2055,child_product_memberships,15719,locations,48750,users,40037
membership_instances,3712,,,,,45930,"2024-03-20 06:59:59+00:00","2024-03-05 17:30:01+00:00",bill_on_purchase,2024-03-20T06:59:59Z,2024-03-05T08:00:00Z,,,,2024-03-20T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-20,2024-03-05,WK,2024-03-20T06:59:59Z,2,2024-03-05T17:30:00Z,2024-02-27T22:42:16.864548Z,0,1,USD,1,20.00,20.00,,,,2024-03-05T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2053,child_product_memberships,15556,locations,48717,users,40123
membership_instances,3711,,,,,45917,"2024-03-14 06:59:59+00:00","2024-02-29 02:00:01+00:00",bill_on_purchase,2024-03-14T06:59:59Z,2024-02-28T08:00:00Z,,,,2024-03-14T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-14,2024-02-28,WK,2024-03-14T06:59:59Z,2,2024-02-29T02:00:00Z,2024-02-27T21:57:52.267368Z,0,1,USD,1,20.00,20.00,,,,2024-02-28T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2052,child_product_memberships,15556,locations,48717,users,40122
membership_instances,3710,,,,,45915,"2024-03-14 06:59:59+00:00","2024-02-29 02:00:01+00:00",bill_on_purchase,2024-03-14T06:59:59Z,2024-02-28T08:00:00Z,,,,2024-03-14T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-14,2024-02-28,WK,2024-03-14T06:59:59Z,2,2024-02-29T02:00:00Z,2024-02-27T21:52:06.265490Z,0,1,USD,1,20.00,20.00,,,,2024-02-28T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2051,child_product_memberships,15556,locations,48717,users,40090
membership_instances,3709,,,,,70278,"2024-08-02 06:59:59+00:00","2024-06-12 07:00:00+00:00",68217,"2024-06-12 06:59:59+00:00","2024-06-05 07:00:00+00:00",66400,"2024-06-05 06:59:59+00:00","2024-05-29 07:00:00+00:00",64876,"2024-05-29 06:59:59+00:00","2024-05-22 07:00:00+00:00",58288,"2024-05-22 06:59:59+00:00","2024-04-24 07:00:00+00:00",56829,"2024-04-24 06:59:59+00:00","2024-04-17 07:00:00+00:00",55173,"2024-04-17 06:59:59+00:00","2024-04-10 07:00:00+00:00",53439,"2024-04-10 06:59:59+00:00","2024-04-03 07:00:00+00:00",51866,"2024-04-03 06:59:59+00:00","2024-03-27 07:00:00+00:00",50345,"2024-03-27 06:59:59+00:00","2024-03-20 07:00:00+00:00",45896,"2024-03-20 06:59:59+00:00","2024-03-12 07:00:01+00:00",bill_on_start,,2024-03-12T07:00:00Z,,,0,,2024-06-18T22:45:50.752760Z,2024-08-01T07:00:00Z,0,,,1,"Torrance | Club Package - 6 Month Contract",2024-08-02T06:59:59Z,2024-08-02,2024-06-12,WK,2024-08-02T06:59:59Z,1,2024-06-12T06:59:59Z,2024-02-27T18:54:50.020750Z,,11,USD,,37.00,37.00,,2024-03-12T07:00:00Z,,2024-03-12T07:00:00Z,frozen,2,,memberships,2919,membership_freezes,487,membership_instance_events,6879,membership_instance_events,5995,membership_instance_events,5041,membership_instance_events,4238,membership_instance_events,3565,membership_instance_events,2676,membership_instance_events,2048,child_product_memberships,15633,locations,48717,users,38889
membership_instances,3708,,,,,82909,"2024-08-27 06:59:59+00:00","2024-07-27 07:00:00+00:00",74414,"2024-07-27 06:59:59+00:00","2024-06-27 07:00:00+00:00",65980,"2024-06-27 06:59:59+00:00","2024-05-27 07:00:00+00:00",59058,"2024-05-27 06:59:59+00:00","2024-04-27 07:00:00+00:00",51865,"2024-04-27 06:59:59+00:00","2024-03-27 07:00:00+00:00",45890,"2024-03-27 06:59:59+00:00","2024-02-27 18:35:10.282383+00:00",bill_on_purchase,,2024-02-27T08:00:00Z,,,0,,,,0,,,,"Torrance | Redondo Beach VIP Unlimited",2024-08-27T06:59:59Z,2024-08-27,2024-07-27,MO,2024-08-27T06:59:59Z,1,2024-07-27T06:59:59Z,2024-02-27T18:35:09.282383Z,,6,USD,,160.00,160.00,,,,2024-02-27T08:00:00Z,active,,membership_transactions,82909,memberships,2918,,membership_instance_events,11184,membership_instance_events,7377,membership_instance_events,5110,membership_instance_events,4076,membership_instance_events,2260,membership_instance_events,2047,child_product_memberships,15699,locations,48717,users,39970
membership_instances,3707,,,,,45872,"2024-03-16 06:59:59+00:00","2024-03-02 01:00:01+00:00",bill_on_purchase,2024-03-16T06:59:59Z,2024-03-01T08:00:00Z,,,,2024-03-16T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-16,2024-03-01,WK,2024-03-16T06:59:59Z,2,2024-03-02T01:00:00Z,2024-02-27T15:52:23.432503Z,0,1,USD,1,20.00,20.00,,,,2024-03-01T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2046,child_product_memberships,15556,locations,48717,users,40109
membership_instances,3706,,,,,77423,"2024-07-16 06:59:59+00:00","2024-07-09 07:00:00+00:00",75466,"2024-07-09 06:59:59+00:00","2024-07-02 07:00:00+00:00",73740,"2024-07-02 06:59:59+00:00","2024-06-25 07:00:00+00:00",71966,"2024-06-25 06:59:59+00:00","2024-06-18 07:00:00+00:00",69988,"2024-06-18 06:59:59+00:00","2024-06-11 07:00:00+00:00",67963,"2024-06-11 06:59:59+00:00","2024-06-04 07:00:00+00:00",66171,"2024-06-04 06:59:59+00:00","2024-05-28 07:00:00+00:00",64584,"2024-05-28 06:59:59+00:00","2024-05-21 07:00:00+00:00",62888,"2024-05-21 06:59:59+00:00","2024-05-14 07:00:00+00:00",61323,"2024-05-14 06:59:59+00:00","2024-05-07 07:00:00+00:00",59686,"2024-05-07 06:59:59+00:00","2024-04-30 07:00:00+00:00",58006,"2024-04-30 06:59:59+00:00","2024-04-23 07:00:00+00:00",56558,"2024-04-23 06:59:59+00:00","2024-04-16 07:00:00+00:00",54942,"2024-04-16 06:59:59+00:00","2024-04-09 07:00:00+00:00",53215,"2024-04-09 06:59:59+00:00","2024-04-02 07:00:00+00:00",51647,"2024-04-02 06:59:59+00:00","2024-03-26 07:00:00+00:00",50124,"2024-03-26 06:59:59+00:00","2024-03-19 07:00:00+00:00",48741,"2024-03-19 06:59:59+00:00","2024-03-12 07:00:00+00:00",47359,"2024-03-12 06:59:59+00:00","2024-03-05 08:00:00+00:00",45765,"2024-03-05 07:59:59+00:00","2024-02-27 01:56:35.197948+00:00",bill_on_purchase,2024-07-16T06:59:59Z,2024-02-26T08:00:00Z,2024-07-16T02:44:08.705394Z,upgrade,0,2024-07-16T06:59:59Z,,,0,,,,"Lakewood/Orange | VIP Unlimited - 6 Month Contract (Grand Opening)",,2024-07-16,2024-07-09,WK,2024-07-16T06:59:59Z,1,2024-07-09T06:59:59Z,2024-02-27T01:56:34.197948Z,0,20,USD,20,40.00,40.00,,,,2024-02-26T08:00:00Z,cancelled,,,memberships,2984,,membership_instance_events,9676,membership_instance_events,8649,membership_instance_events,7777,membership_instance_events,7262,membership_instance_events,6774,membership_instance_events,5852,membership_instance_events,4928,membership_instance_events,4167,membership_instance_events,3463,membership_instance_events,2057,membership_instance_events,2045,child_product_memberships,15725,locations,48750,users,40110
membership_instances,3705,,,,,82908,"2024-08-03 06:59:59+00:00","2024-07-27 07:00:00+00:00",79615,"2024-07-27 06:59:59+00:00","2024-07-16 07:00:00+00:00",77419,"2024-07-16 06:59:59+00:00","2024-07-09 07:00:00+00:00",75464,"2024-07-09 06:59:59+00:00","2024-07-02 07:00:00+00:00",73737,"2024-07-02 06:59:59+00:00","2024-06-25 07:00:00+00:00",71964,"2024-06-25 06:59:59+00:00","2024-06-18 07:00:00+00:00",69986,"2024-06-18 06:59:59+00:00","2024-06-11 07:00:00+00:00",67962,"2024-06-11 06:59:59+00:00","2024-06-04 07:00:00+00:00",66170,"2024-06-04 06:59:59+00:00","2024-05-28 07:00:00+00:00",64583,"2024-05-28 06:59:59+00:00","2024-05-21 07:00:00+00:00",62887,"2024-05-21 06:59:59+00:00","2024-05-14 07:00:00+00:00",61322,"2024-05-14 06:59:59+00:00","2024-05-07 07:00:00+00:00",59685,"2024-05-07 06:59:59+00:00","2024-04-30 07:00:00+00:00",58005,"2024-04-30 06:59:59+00:00","2024-04-23 07:00:00+00:00",56557,"2024-04-23 06:59:59+00:00","2024-04-16 07:00:00+00:00",54941,"2024-04-16 06:59:59+00:00","2024-04-09 07:00:00+00:00",53214,"2024-04-09 06:59:59+00:00","2024-04-02 07:00:00+00:00",51648,"2024-04-02 06:59:59+00:00","2024-03-26 07:00:00+00:00",50123,"2024-03-26 06:59:59+00:00","2024-03-19 07:00:00+00:00",48740,"2024-03-19 06:59:59+00:00","2024-03-12 07:00:00+00:00",47358,"2024-03-12 06:59:59+00:00","2024-03-05 08:00:00+00:00",45721,"2024-03-05 07:59:59+00:00","2024-02-26 23:57:31.272961+00:00",bill_on_purchase,,2024-02-26T08:00:00Z,,,0,,,,0,,,1,"Lakewood/Orange | Starter Package - 1x a Week - 6 Month Contract (Grand Opening)",2024-08-03T06:59:59Z,2024-08-03,2024-07-27,WK,2024-08-03T06:59:59Z,1,2024-07-27T06:59:59Z,2024-02-26T23:57:30.272961Z,,22,USD,,20.00,20.00,,,,2024-02-26T08:00:00Z,active,1,membership_transactions,82908,memberships,2985,,membership_instance_events,11185,membership_instance_events,10612,membership_instance_events,9695,membership_instance_events,8646,membership_instance_events,7776,membership_instance_events,7260,membership_instance_events,6771,membership_instance_events,5853,membership_instance_events,4927,membership_instance_events,4168,membership_instance_events,3464,membership_instance_events,2044,child_product_memberships,15717,locations,48750,users,40014
